date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,went_to_shootout,outcome,home_elo,away_elo,elo_diff,home_recent_winrate,away_recent_winrate,home_recent_gd,away_recent_gd,form_diff,h2h_winrate,home_advantage
1900-03-03,Northern Ireland,Scotland,0,3,British Home Championship,Belfast,Ireland,False,False,away_win,1304.8963813677294,1662.4198504612498,-357.52346909352036,0.2,0.6,-4.6,2.8,-0.39999999999999997,0.0,1
1900-03-17,Northern Ireland,England,0,2,British Home Championship,Dublin,Ireland,False,False,away_win,1301.2727194116674,1714.2383934704699,-412.9656740588025,0.2,1.0,-4.6,4.2,-0.8,0.0,1
1900-03-26,Wales,England,1,1,British Home Championship,Cardiff,Wales,False,False,draw,1326.546212784737,1716.9560332660449,-390.40982048130786,0.2,1.0,-2.4,4.0,-0.8,0.09523809523809523,1
1900-04-07,Scotland,England,4,1,British Home Championship,Glasgow,Scotland,False,False,home_win,1666.0435124173118,1704.014456836225,-37.97094441891318,0.8,0.8,3.8,3.6,0.0,0.4642857142857143,1
1901-02-23,Scotland,Northern Ireland,11,0,British Home Championship,Glasgow,Scotland,False,False,home_win,1683.7852101946219,1298.5550796160924,385.2301305785295,0.8,0.2,3.2,-2.8,0.6000000000000001,0.9411764705882353,1
1901-03-02,Wales,Scotland,1,1,British Home Championship,Wrexham,Wales,False,False,draw,1339.4877892145569,1686.9271105163332,-347.4393213017763,0.2,0.8,-2.2,3.8,-0.6000000000000001,0.0,1
1901-03-09,England,Northern Ireland,3,0,British Home Championship,Southampton,England,False,False,home_win,1686.272759058915,1295.413179294381,390.8595797645339,0.6,0.0,0.8,-5.2,0.6,0.9473684210526315,1
1901-03-18,England,Wales,6,0,British Home Championship,Newcastle,England,False,False,home_win,1689.3240285962127,1351.6733679612184,337.6506606349942,0.6,0.2,0.6,-1.0,0.39999999999999997,0.7727272727272727,1
1901-03-23,Northern Ireland,Wales,0,1,British Home Championship,Belfast,Ireland,False,False,away_win,1292.3619097570834,1347.6655329269502,-55.303623169866796,0.0,0.2,-4.2,-1.4,-0.2,0.2777777777777778,1
1901-03-30,England,Scotland,2,2,British Home Championship,London,England,False,False,draw,1693.331863630481,1674.7415317696716,18.59033186080933,0.6,0.8,1.6,4.0,-0.20000000000000007,0.3103448275862069,1
1902-02-22,Wales,Northern Ireland,0,3,British Home Championship,Cardiff,Wales,False,False,away_win,1361.1400009852491,1278.8874416987844,82.2525592864647,0.4,0.0,-0.6,-4.0,0.4,0.5789473684210527,1
1902-03-01,Northern Ireland,Scotland,1,5,British Home Championship,Belfast,Ireland,False,False,away_win,1298.6060974147977,1675.5968320959867,-376.990734681189,0.2,0.6,-2.8,3.4,-0.39999999999999997,0.0,1
1902-03-03,Wales,England,0,0,British Home Championship,Wrexham,Wales,False,False,draw,1341.4213452692359,1692.476563304166,-351.05521803493,0.2,0.4,-1.6,1.2,-0.2,0.08695652173913043,1
1902-03-15,Scotland,Wales,5,1,British Home Championship,Greenock,Scotland,False,False,home_win,1678.875705401698,1353.676303814532,325.199401587166,0.6,0.2,3.6,-1.6,0.39999999999999997,0.8461538461538461,1
1902-03-22,Northern Ireland,England,0,1,British Home Championship,Belfast,Ireland,False,False,away_win,1295.3272241090863,1680.2216047588697,-384.89438064978344,0.2,0.4,-3.2,1.2,-0.2,0.0,1
1902-05-03,England,Scotland,2,2,British Home Championship,Birmingham,England,False,False,draw,1683.368985566292,1683.1416471380105,0.2273384282814277,0.6,0.6,2.0,3.8,0.0,0.3,1
1902-07-20,Uruguay,Argentina,0,6,Friendly,Montevideo,Uruguay,False,False,away_win,1500.0,1500.0,0.0,0.33,0.33,0.0,0.0,0.0,0.5,1
1902-10-12,Austria,Hungary,5,0,Friendly,Vienna,Austria,False,False,home_win,1500.0,1500.0,0.0,0.33,0.33,0.0,0.0,0.0,0.5,1
1903-02-14,England,Northern Ireland,4,0,British Home Championship,Wolverhampton,England,False,False,home_win,1683.3585162462655,1292.179843301664,391.17867294460143,0.4,0.2,1.4,-1.2,0.2,0.9523809523809523,1
1903-03-02,England,Wales,2,1,British Home Championship,Portsmouth,England,False,False,home_win,1686.4047192545486,1349.4103620782196,336.994357176329,0.4,0.2,1.0,-2.4,0.2,0.75,1
1903-03-09,Wales,Scotland,0,1,British Home Championship,Cardiff,Wales,False,False,away_win,1345.389263134776,1683.152116458037,-337.76285332326097,0.2,0.4,-1.4,1.6,-0.2,0.0,1
1903-03-21,Scotland,Northern Ireland,0,2,British Home Championship,Glasgow,Scotland,False,False,away_win,1687.1576878308013,1289.133640293381,398.0240475374203,0.6,0.2,1.8,-1.4,0.39999999999999997,0.9473684210526315,1
1903-03-28,Northern Ireland,Wales,2,0,British Home Championship,Belfast,Ireland,False,False,home_win,1318.1943277691921,1341.3836917620117,-23.189363992819608,0.4,0.0,-0.8,-1.8,0.4,0.3,1
1903-04-04,England,Scotland,1,2,British Home Championship,Sheffield,England,False,False,away_win,1690.4258181979922,1658.09700035499,32.32881784300207,0.6,0.6,1.2,1.4,0.0,0.2903225806451613,1
1903-04-05,Hungary,Czechoslovakia,2,1,Friendly,Budapest,Hungary,False,False,home_win,1484.0,1500.0,-16.0,0.0,0.33,-5.0,0.0,-0.33,0.5,1
1903-06-11,Hungary,Austria,3,2,Friendly,Budapest,Hungary,False,False,home_win,1500.736306793522,1516.0,-15.26369320647791,0.5,1.0,-2.0,5.0,-0.5,0.0,1
1903-09-13,Argentina,Uruguay,2,3,Friendly,Buenos Aires,Argentina,False,False,away_win,1516.0,1484.0,32.0,1.0,0.0,6.0,-6.0,1.0,1.0,1
1903-10-11,Austria,Hungary,4,2,Friendly,Vienna,Austria,False,False,home_win,1499.2975328274754,1517.4387739660467,-18.14124113857133,0.5,0.6666666666666666,2.0,-1.0,-0.16666666666666663,0.5,1
1904-02-29,Wales,England,2,2,British Home Championship,Wrexham,Wales,False,False,draw,1324.317365042289,1672.9413030896733,-348.6239380473842,0.0,0.6,-1.6,1.0,-0.6,0.08,1
1904-03-12,Northern Ireland,England,1,3,British Home Championship,Belfast,Ireland,False,False,away_win,1335.2606544889147,1660.7328730264412,-325.4722185375265,0.4,0.4,-1.0,0.8,0.0,0.0,1
1904-03-12,Scotland,Wales,1,1,British Home Championship,Dundee,Scotland,False,False,draw,1675.581515463309,1336.5257951055212,339.0557203577878,0.6,0.0,0.8,-1.6,0.6,0.8571428571428571,1
1904-03-21,Wales,Northern Ireland,0,1,British Home Championship,Bangor,Wales,False,False,away_win,1348.5462303491076,1331.0005157890366,17.54571456007102,0.0,0.4,-0.8,-0.6,-0.4,0.5238095238095238,1
1904-03-26,Northern Ireland,Scotland,1,1,British Home Championship,Dublin,Ireland,False,False,draw,1347.8078396119934,1663.5610802197225,-315.75324060772914,0.6,0.4,-0.2,0.0,0.19999999999999996,0.05,1
1904-04-09,Scotland,England,0,1,British Home Championship,Glasgow,Scotland,False,False,away_win,1652.0321038169823,1664.9930117263193,-12.960907909337038,0.4,0.6,0.0,1.2,-0.19999999999999996,0.46875,1
1904-05-01,Belgium,France,3,3,Évence Coppée Trophy,Brussels,Belgium,False,False,draw,1500.0,1500.0,0.0,0.33,0.33,0.0,0.0,0.0,0.5,1
1904-06-02,Hungary,Austria,3,0,Friendly,Budapest,Hungary,False,False,home_win,1500.6040973467439,1516.1322094467782,-15.528112100034377,0.5,0.6666666666666666,-1.25,2.0,-0.16666666666666663,0.3333333333333333,1
1904-10-09,Austria,Hungary,5,4,Friendly,Vienna,Austria,False,False,home_win,1499.4175892146357,1517.3187175788864,-17.90112836425078,0.5,0.6,0.75,-0.4,-0.09999999999999998,0.5,1
1905-02-12,France,Switzerland,1,0,Friendly,Paris,France,False,False,home_win,1500.0,1500.0,0.0,0.0,0.33,0.0,0.0,-0.33,0.5,1
1905-02-25,England,Northern Ireland,1,1,British Home Championship,Middlesbrough,England,False,False,draw,1680.396416579367,1359.3368160147336,321.05960056463346,0.6,0.6,0.6,0.6,0.0,0.9565217391304348,1
1905-03-06,Wales,Scotland,3,1,British Home Championship,Wrexham,Wales,False,False,home_win,1331.738906526151,1636.6286989639345,-304.8897924377836,0.0,0.2,-0.8,-0.4,-0.2,0.0,1
1905-03-18,Scotland,Northern Ireland,4,0,British Home Championship,Glasgow,Scotland,False,False,home_win,1609.345715314592,1370.9819941799658,238.3637211346263,0.2,0.4,-0.4,0.2,-0.2,0.8571428571428571,1
1905-03-27,England,Wales,3,1,British Home Championship,Liverpool,England,False,False,home_win,1668.7512384141348,1359.0218901754934,309.7293482386415,0.4,0.2,0.4,-0.2,0.2,0.7307692307692307,1
1905-04-01,England,Scotland,1,0,British Home Championship,London,England,False,False,home_win,1673.3573123842643,1615.8185354076413,57.53877697662301,0.6,0.2,1.0,0.2,0.39999999999999997,0.30303030303030304,1
1905-04-08,Northern Ireland,Wales,2,2,British Home Championship,Belfast,Ireland,False,False,draw,1364.5091740869166,1354.4158162053639,10.09335788155272,0.2,0.2,-1.0,-0.2,0.0,0.36363636363636365,1
1905-04-09,Hungary,Austria,0,0,Friendly,Budapest,Hungary,False,False,draw,1500.4950688648653,1516.2412379286568,-15.746169063791513,0.6,0.6,0.4,0.8,0.0,0.4,1
1905-04-17,Guernsey,Alderney,6,0,Muratti Vase,Guernsey,Guernsey,False,False,home_win,1500.0,1500.0,0.0,0.33,0.33,0.0,0.0,0.0,0.5,1
1905-04-27,Jersey,Guernsey,0,1,Muratti Vase,Jersey,Jersey,False,False,away_win,1500.0,1516.0,-16.0,0.33,1.0,0.0,6.0,-0.6699999999999999,0.5,1
1905-04-30,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,False,False,away_win,1500.0,1500.0,0.0,0.0,0.33,0.0,0.0,-0.33,0.5,1
1905-05-07,Belgium,France,7,0,Friendly,Brussels,Belgium,False,False,home_win,1484.0,1516.0,-32.0,0.0,0.5,-1.5,0.5,-0.5,0.0,1
1905-05-14,Netherlands,Belgium,4,0,Friendly,Rotterdam,Netherlands,False,False,home_win,1516.0,1501.4695015289756,14.53049847102443,1.0,0.3333333333333333,3.0,1.3333333333333333,0.6666666666666667,1.0,1
1905-07-21,Guyana,Trinidad and Tobago,1,4,Friendly,Georgetown,British Guiana,False,False,away_win,1500.0,1500.0,0.0,0.33,0.33,0.0,0.0,0.0,0.5,1
1905-08-15,Argentina,Uruguay,0,0,Copa Lipton,Buenos Aires,Argentina,False,False,draw,1498.5304984710244,1501.4695015289756,-2.9390030579511404,0.5,0.5,2.5,-2.5,0.0,0.5,1
1906-02-17,Northern Ireland,England,0,5,British Home Championship,Belfast,Ireland,False,False,away_win,1364.0444884972521,1686.7315156001773,-322.6870271029252,0.2,0.8,-0.6,1.2,-0.6000000000000001,0.0,1
1906-03-03,Scotland,Wales,0,2,British Home Championship,Edinburgh,Scotland,False,False,away_win,1602.4443321917283,1354.8805017950283,247.56383039670004,0.2,0.2,0.0,-0.2,0.0,0.8,1
1906-03-17,Northern Ireland,Scotland,0,1,British Home Championship,Dublin,Ireland,False,False,away_win,1359.724791607333,1576.6479982796852,-216.9232066723523,0.0,0.2,-1.8,-0.4,-0.2,0.045454545454545456,1
1906-03-19,Wales,England,0,1,British Home Championship,Cardiff,Wales,False,False,away_win,1380.6768357070714,1691.0512124900965,-310.3743767830251,0.4,0.8,0.2,1.8,-0.4,0.07407407407407407,1
1906-03-29,Jersey,Guernsey,1,2,Muratti Vase,Jersey,Jersey,False,False,away_win,1484.736306793522,1531.263693206478,-46.52738641295582,0.0,1.0,-1.0,3.5,-1.0,0.0,1
1906-04-01,Hungary,Czechoslovakia,1,1,Friendly,Budapest,Hungary,False,False,draw,1501.219710676961,1483.263693206478,17.956017470483175,0.4,0.0,0.2,-1.0,0.4,1.0,1
1906-04-02,Wales,Northern Ireland,4,4,British Home Championship,Wrexham,Wales,False,False,draw,1376.0853833588048,1352.5912408112233,23.494142547581532,0.4,0.0,0.2,-2.0,0.4,0.4782608695652174,1
1906-04-02,Guernsey,Alderney,1,0,Muratti Vase,Guernsey,Guernsey,False,False,home_win,1545.133745263401,1484.0,61.1337452634009,1.0,0.0,2.6666666666666665,-6.0,1.0,1.0,1
1906-04-07,Scotland,England,2,1,British Home Championship,Glasgow,Scotland,False,False,home_win,1583.7815490757948,1695.642664838363,-111.86111576256826,0.4,0.8,0.0,1.8,-0.4,0.4411764705882353,1
1906-04-22,France,Belgium,0,5,Friendly,Saint-Cloud,France,False,False,away_win,1498.5304984710244,1486.138265847991,12.392232623033351,0.3333333333333333,0.25,-2.0,0.0,0.08333333333333331,0.0,1
1906-04-29,Belgium,Netherlands,5,0,Friendly,Antwerp,Belgium,False,False,home_win,1502.7087073681196,1531.3312356809845,-28.622528312864915,0.4,1.0,1.0,3.5,-0.6,0.0,1
1906-05-13,Netherlands,Belgium,2,3,Friendly,Rotterdam,Netherlands,False,False,away_win,1514.0160934138992,1520.023849635205,-6.007756221305726,0.6666666666666666,0.6,0.6666666666666666,2.0,0.06666666666666665,0.6666666666666666,1
1906-08-15,Uruguay,Argentina,0,2,Copa Lipton,Montevideo,Uruguay,False,False,away_win,1501.3341586646084,1498.6658413353916,2.668317329216734,0.3333333333333333,0.3333333333333333,-1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,1
1906-10-07,Czechoslovakia,Hungary,4,4,Friendly,Prague,Bohemia,False,False,draw,1484.0898629382561,1500.3935409451828,-16.303678006926702,0.0,0.2,-0.5,0.0,-0.2,0.0,1
1906-10-21,Argentina,Uruguay,2,1,Copa Newton,Buenos Aires,Argentina,False,False,home_win,1514.7887194736095,1485.2112805263905,29.57743894721898,0.5,0.25,1.75,-1.75,0.25,0.5,1
1906-11-04,Hungary,Austria,3,1,Friendly,Budapest,Hungary,False,False,home_win,1499.6432794441832,1515.516596116561,-15.873316672377769,0.2,0.4,0.4,-0.2,-0.2,0.3333333333333333,1
1907-02-16,England,Northern Ireland,1,0,British Home Championship,Liverpool,England,False,False,home_win,1674.6621840575747,1353.67153994107,320.99064411650465,0.8,0.0,1.6,-2.0,0.8,0.92,1
1907-02-23,Northern Ireland,Wales,2,3,British Home Championship,Belfast,Ireland,False,False,away_win,1349.3152245103727,1375.0050842289581,-25.689859718585467,0.0,0.2,-1.4,-0.2,-0.2,0.3333333333333333,1
1907-03-04,Wales,Scotland,1,0,British Home Championship,Wrexham,Wales,False,False,home_win,1389.8241738245708,1604.7620298565832,-214.9378560320124,0.4,0.6,0.4,0.6,-0.19999999999999996,0.06451612903225806,1
1907-03-16,Scotland,Northern Ireland,3,0,British Home Championship,Glasgow,Scotland,False,False,home_win,1579.9591335197124,1334.49613491476,245.46299860495242,0.4,0.0,-0.4,-1.6,0.4,0.8695652173913043,1
1907-03-18,England,Wales,1,1,British Home Championship,London,England,False,False,draw,1679.018499488272,1414.6270701614417,264.39142932683035,0.8,0.6,1.4,0.6,0.20000000000000007,0.75,1
1907-03-21,Alderney,Jersey,1,2,Muratti Vase,Guernsey,Guernsey,True,False,away_win,1470.7866135191446,1470.866254736599,-0.07964121745453667,0.0,0.0,-3.5,-1.0,0.0,0.5,0
1907-04-04,Jersey,Guernsey,2,3,Muratti Vase,Jersey,Jersey,False,False,away_win,1486.8625871230613,1558.3471317442563,-71.48454462119503,0.3333333333333333,1.0,-0.3333333333333333,2.25,-0.6666666666666667,0.0,1
1907-04-06,England,Scotland,1,1,British Home Championship,Newcastle,England,False,False,draw,1668.7520408503665,1586.2235024354186,82.52853841494789,0.6,0.6,1.2,0.4,0.0,0.3142857142857143,1
1907-04-07,Hungary,Czechoslovakia,5,2,Friendly,Budapest,Hungary,False,False,home_win,1516.3737645124436,1484.8401244392558,31.533640073187826,0.2,0.0,0.2,-0.3333333333333333,0.2,0.3333333333333333,1
1907-04-14,Belgium,Netherlands,1,3,Friendly,Antwerp,Belgium,False,False,away_win,1535.7472098083801,1498.292733240724,37.45447656765623,0.8,0.5,2.8,0.25,0.30000000000000004,0.5,1
1907-04-21,Belgium,France,1,2,Friendly,Brussels,Belgium,False,False,away_win,1518.0290182061472,1481.960056950896,36.068961255251224,0.6,0.25,1.0,-2.75,0.35,0.6666666666666666,1
1907-05-05,Austria,Hungary,3,1,Friendly,Vienna,Austria,False,False,home_win,1498.7861110483007,1530.9255611026765,-32.13945005437586,0.4,0.4,-0.4,1.0,0.0,0.42857142857142855,1
1907-05-09,Netherlands,Belgium,1,2,Friendly,Haarlem,Netherlands,False,False,away_win,1516.010924842957,1500.3739228271872,15.637002015769667,0.6,0.6,0.6,1.6,0.0,0.6,1
1907-10-06,Czechoslovakia,Hungary,5,3,Friendly,Prague,Bohemia,False,False,home_win,1470.2883278490228,1513.4496920671475,-43.16136421812462,0.0,0.4,-1.0,0.6,-0.4,0.0,1
1907-11-03,Hungary,Austria,4,1,Friendly,Budapest,Hungary,False,False,home_win,1495.4722000157606,1516.2619800838297,-20.78978006806915,0.4,0.4,0.2,-0.4,0.0,0.375,1
1908-02-15,Northern Ireland,England,1,3,British Home Championship,Belfast,Ireland,False,False,away_win,1328.2317659990538,1665.0213645686376,-336.78959856958386,0.0,0.4,-1.2,0.2,-0.4,0.0,1
1908-03-07,Scotland,Wales,2,1,British Home Championship,Dundee,Scotland,False,False,home_win,1589.9541787171474,1424.8935287993472,165.06064991780022,0.6,0.4,0.8,0.2,0.19999999999999996,0.75,1
1908-03-08,Switzerland,France,1,2,Friendly,Geneva,Switzerland,False,False,away_win,1484.0,1499.6151523298558,-15.615152329855846,0.0,0.4,-1.0,-2.0,-0.4,0.0,1
1908-03-14,Northern Ireland,Scotland,0,5,British Home Championship,Dublin,Ireland,False,False,away_win,1324.2065211929373,1598.877428120666,-274.67090692772877,0.0,0.6,-1.4,0.8,-0.6,0.041666666666666664,1
1908-03-16,Wales,England,1,7,British Home Championship,Wrexham,Wales,False,False,away_win,1415.9702793958286,1669.046609374754,-253.07632997892551,0.4,0.4,0.2,0.4,0.0,0.06896551724137931,1
1908-03-29,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,False,False,away_win,1517.0935475517315,1499.2913001184127,17.802247433318826,0.6,0.4,0.8,-0.2,0.19999999999999996,0.5,1
1908-04-02,Guernsey,Alderney,3,0,Muratti Vase,Jersey,Jersey,True,False,home_win,1571.1008263120593,1454.7902811326824,116.31054517937696,1.0,0.0,2.0,-2.6666666666666665,1.0,1.0,0
1908-04-04,Scotland,England,1,1,British Home Championship,Glasgow,Scotland,False,False,draw,1604.3377514538688,1675.0931212475077,-70.75536979363892,0.6,0.6,1.6,1.8,0.0,0.4444444444444444,1
1908-04-05,Hungary,Czechoslovakia,5,2,Friendly,Budapest,Hungary,False,False,home_win,1512.4284637210503,1488.2658199004097,24.162643820640596,0.6,0.2,0.8,-0.4,0.39999999999999997,0.4,1
1908-04-05,Switzerland,Germany,5,3,Friendly,Basel,Switzerland,False,False,home_win,1468.7186205419462,1500.0,-31.281379458053834,0.0,0.33,-1.0,0.0,-0.33,0.5,1
1908-04-09,Guernsey,Jersey,0,4,Muratti Vase,Guernsey,Guernsey,False,False,away_win,1581.9360407317847,1474.1088925552583,107.8271481765264,1.0,0.25,1.4,-0.5,0.75,1.0,1
1908-04-11,Wales,Northern Ireland,0,1,British Home Championship,Aberdare,Wales,False,False,away_win,1409.923767523075,1318.7461978597346,91.17756966334036,0.4,0.0,-1.0,-2.4,0.4,0.48,1
1908-04-12,France,Belgium,1,2,Friendly,Colombes,France,False,False,away_win,1514.8965317879097,1500.2744404721936,14.622091315716034,0.6,0.4,-1.8,-0.8,0.19999999999999996,0.25,1
1908-04-26,Netherlands,Belgium,3,1,Friendly,Rotterdam,Netherlands,False,False,home_win,1516.1104071979505,1516.9474153820086,-0.8370081840580497,0.4,0.4,-0.4,-0.8,0.0,0.5714285714285714,1
1908-05-03,Austria,Hungary,4,0,Friendly,Vienna,Austria,False,False,home_win,1499.30571637854,1527.3175233330867,-28.011806954546728,0.4,0.6,-0.4,1.0,-0.19999999999999996,0.4444444444444444,1
1908-05-10,Netherlands,France,4,1,Friendly,Rotterdam,Netherlands,False,False,home_win,1532.1489527747271,1498.2235568780948,33.92539589663238,0.6,0.4,1.0,-2.2,0.19999999999999996,0.5,1
1908-06-06,Austria,England,1,6,Friendly,Vienna,Austria,False,False,away_win,1516.592919897575,1671.8790268818811,-155.28610698430612,0.4,0.4,0.2,1.6,0.0,0.5,1
1908-06-07,Austria,Germany,3,2,Friendly,Vienna,Austria,False,False,home_win,1507.3031301101573,1482.5633192029725,24.739810907184847,0.4,0.0,-0.8,-2.0,0.4,0.5,1
1908-06-08,Austria,England,1,11,Friendly,Vienna,Austria,False,False,away_win,1522.1657414118056,1681.1688166692988,-159.00307525749326,0.6,0.6,-0.2,2.6,0.0,0.0,1
1908-06-10,Hungary,England,0,7,Friendly,Budapest,Hungary,False,False,away_win,1510.0303198140516,1690.3181761279707,-180.28785631391906,0.4,0.8,-0.4,4.6,-0.4,0.5,1
1908-06-13,Czechoslovakia,England,0,4,Friendly,Prague,Bohemia,False,False,away_win,1473.3767602883734,1698.6884411644025,-225.3116808760292,0.2,0.8,-0.8,5.6,-0.6000000000000001,0.5,1
1908-07-12,Sweden,Norway,11,3,Friendly,Gothenburg,Sweden,False,False,home_win,1500.0,1500.0,0.0,0.33,0.33,0.0,0.0,0.0,0.5,1
1908-08-15,Uruguay,Argentina,2,2,Copa Lipton,Montevideo,Uruguay,False,False,draw,1470.5700909704387,1529.4299090295613,-58.85981805912252,0.2,0.6,-1.6,1.6,-0.39999999999999997,0.2,1
1908-09-13,Argentina,Uruguay,2,1,Copa Newton,Buenos Aires,Argentina,False,False,home_win,1526.7449517483049,1473.2550482516951,53.48990349660971,0.4,0.2,0.4,-0.4,0.2,0.5,1
1908-10-04,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,False,away_win,1540.3009300628325,1459.6990699371675,80.6018601256651,0.6,0.0,0.8,-0.8,0.6,0.5714285714285714,1
1908-10-22,France,Denmark,1,17,Olympic Games,London,England,True,False,away_win,1483.7809326011768,1500.0,-16.2190673988232,0.4,0.33,-1.4,0.0,0.07,0.5,0
1908-10-23,Netherlands,Sweden,2,0,Olympic Games,London,England,True,False,home_win,1546.5915770516451,1516.0,30.591577051645118,0.8,1.0,1.8,8.0,-0.19999999999999996,0.5,0
1908-10-25,Netherlands,Sweden,5,3,Friendly,The Hague,Netherlands,False,False,home_win,1561.1864122820664,1501.4051647695787,59.78124751248765,0.8,0.5,1.8,3.0,0.30000000000000004,1.0,1
1908-10-26,Belgium,Sweden,2,1,Friendly,Brussels,Belgium,False,False,home_win,1500.908869805232,1488.1313420735573,12.777527731674581,0.4,0.3333333333333333,-0.8,1.3333333333333333,0.06666666666666671,0.5,1
1908-11-01,Hungary,Austria,5,3,Friendly,Budapest,Hungary,False,False,home_win,1501.6600547776197,1513.0163819531338,-11.356327175514025,0.4,0.4,-1.4,-2.6,0.0,0.4,1
1909-02-13,England,Northern Ireland,4,0,British Home Championship,Bradford,England,False,False,home_win,1705.5579014066523,1338.8512717358328,366.70662967081944,0.8,0.2,5.2,-2.0,0.6000000000000001,0.9259259259259259,1
1909-03-01,Wales,Scotland,3,2,British Home Championship,Wrexham,Wales,False,False,home_win,1389.8186936469767,1607.5518458194954,-217.73315217251866,0.2,0.6,-1.4,1.8,-0.39999999999999997,0.09090909090909091,1
